Scenario - Timing Task
Logfile written - 02/25/2019 17:43:19

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

1	1	Picture	Instruction	500	0	1	11961342	1	0	next	other	0
1	147	Sound	Stimuli	15614466	0	1			0		other	0
1	148	Picture	ITI	15644561	0	1	15828	1	0	next	other	0
1	148	Response	4	15645576	1015	1
1	149	Sound	Stimuli	15660302	0	1			0		other	0
1	150	Picture	ITI	15690379	0	1	13162	1	0	next	other	0
1	151	Sound	Stimuli	15703390	0	1			0		other	0
1	152	Picture	ITI	15738528	0	1	10163	1	0	next	other	0
1	153	Sound	Stimuli	15748550	0	1			0		other	0
1	154	Picture	ITI	15778515	0	1	17827	1	0	next	other	0
1	155	Sound	Stimuli	15796246	0	1			0		other	0
1	156	Picture	ITI	15826331	0	1	16328	1	0	next	other	0
1	157	Sound	Stimuli	15842503	0	1			0		other	0
1	158	Picture	ITI	15875648	0	1	11663	1	0	next	other	0
1	159	Sound	Stimuli	15887179	0	1			0		other	0
1	160	Picture	ITI	15918633	0	1	13329	1	0	next	other	0
1	161	Sound	Stimuli	15931894	0	1			0		other	0
1	162	Picture	ITI	15966116	0	1	15828	1	0	next	other	0
1	163	Sound	Stimuli	15981907	0	1			0		other	0
1	164	Picture	ITI	16016932	0	1	15328	1	0	next	other	0
1	165	Sound	Stimuli	16032203	0	1			0		other	0
1	166	Picture	ITI	16065415	0	1	10163	1	0	next	other	0
1	167	Sound	Stimuli	16075506	0	1			0		other	0
1	168	Picture	ITI	16108733	0	1	18993	1	0	next	other	0
1	169	Sound	Stimuli	16127594	0	2			0		other	0
1	170	Picture	ITI	16160049	0	1	17161	1	0	next	other	0
1	170	Response	3	16172390	12341	1
1	171	Sound	Stimuli	16177140	0	1			0		other	0
1	172	Picture	ITI	16211364	0	1	13662	1	0	next	other	0
1	173	Sound	Stimuli	16224935	0	1			0		other	0
1	174	Picture	ITI	16255016	0	1	14828	1	0	next	other	0
1	175	Sound	Stimuli	16269727	0	1			0		other	0
1	176	Picture	ITI	16304832	0	1	19160	1	0	next	other	0
1	177	Sound	Stimuli	16323923	0	1			0		other	0
1	178	Picture	ITI	16354648	0	1	17827	1	0	next	other	0
1	179	Sound	Stimuli	16372299	0	1			0		other	0
1	180	Picture	ITI	16406463	0	1	16328	1	0	next	other	0
1	180	Response	4	16418873	12410	1
1	181	Sound	Stimuli	16422694	0	1			0		other	0
1	182	Picture	ITI	16455113	0	1	14828	1	0	next	other	0
1	183	Sound	Stimuli	16469784	0	1			0		other	0
1	184	Picture	ITI	16503929	0	1	10330	1	0	next	other	0
1	185	Sound	Stimuli	16514080	0	1			0		other	0
1	186	Picture	ITI	16544915	0	1	12829	1	0	next	other	0
1	187	Sound	Stimuli	16557606	0	1			0		other	0
1	188	Picture	ITI	16589233	0	1	19327	1	0	next	other	0
1	189	Sound	Stimuli	16608534	0	1			0		other	0
1	190	Picture	ITI	16638549	0	1	18494	1	0	next	other	0
1	191	Sound	Stimuli	16656870	0	1			0		other	0
1	192	Picture	ITI	16690031	0	1	16994	1	0	next	other	0
1	193	Sound	Stimuli	16706942	0	1			0		other	0
1	194	Picture	ITI	16740014	0	1	15661	1	0	next	other	0
1	195	Sound	Stimuli	16755525	0	1			0		other	0
1	196	Picture	ITI	16787830	0	1	20160	1	0	next	other	0
1	197	Sound	Stimuli	16807812	0	1			0		other	0
1	198	Picture	ITI	16842811	0	1	10830	1	0	next	other	0
1	199	Sound	Stimuli	16853513	0	1			0		other	0
1	200	Picture	ITI	16887629	0	1	11829	1	0	next	other	0
1	201	Sound	Stimuli	16899350	0	1			0		other	0
1	202	Picture	ITI	16932447	0	1	14828	1	0	next	other	0
1	203	Sound	Stimuli	16947168	0	1			0		other	0
1	204	Picture	ITI	16981430	0	1	11496	1	0	next	other	0
1	205	Sound	Stimuli	16992801	0	1			0		other	0
1	206	Picture	ITI	17026914	0	1	17494	1	0	next	other	0
1	207	Sound	Stimuli	17044345	0	1			0		other	0
1	208	Picture	ITI	17076730	0	1	19493	1	0	next	other	0
1	209	Sound	Stimuli	17096061	0	1			0		other	0
1	210	Picture	ITI	17126213	0	1	11996	1	0	next	other	0
1	211	Sound	Stimuli	17138134	0	1			0		other	0
1	212	Picture	ITI	17169698	0	1	17161	1	0	next	other	0
1	213	Sound	Stimuli	17186669	0	1			0		other	0
1	214	Picture	ITI	17219847	0	1	14828	1	0	next	other	0
1	215	Sound	Stimuli	17234488	0	1			0		other	0
1	216	Picture	ITI	17264498	0	1	10830	1	0	next	other	0
1	217	Sound	Stimuli	17275159	0	1			0		other	0
1	218	Picture	ITI	17308316	0	1	12329	1	0	next	other	0
1	219	Sound	Stimuli	17320617	0	1			0		other	0
1	220	Picture	ITI	17353800	0	1	17661	1	0	next	other	0
1	221	Sound	Stimuli	17371362	0	1			0		other	0
1	222	Picture	ITI	17406449	0	1	15161	1	0	next	other	0
1	223	Sound	Stimuli	17421530	0	1			0		other	0
1	224	Picture	ITI	17455598	0	1	17661	1	0	next	other	0
1	225	Sound	Stimuli	17473140	0	1			0		other	0
1	226	Picture	ITI	17503082	0	1	12162	1	0	next	other	0
1	226	Response	3	17503329	247	1
1	227	Sound	Stimuli	17515163	0	1			0		other	0
1	228	Picture	ITI	17550232	0	1	19327	1	0	next	other	0
1	229	Sound	Stimuli	17569463	0	1			0		other	0
1	230	Picture	ITI	17603713	0	1	10663	1	0	next	other	0
1	231	Sound	Stimuli	17614205	0	1			0		other	0
1	232	Picture	ITI	17646532	0	1	17161	1	0	next	other	0
1	233	Sound	Stimuli	17663653	0	1			0		other	0
1	234	Picture	ITI	17696015	0	1	15328	1	0	next	other	0
1	235	Sound	Stimuli	17711206	0	1			0		other	0
1	236	Picture	ITI	17741332	0	1	11329	1	0	next	other	0
1	237	Sound	Stimuli	17752574	0	1			0		other	0
1	238	Picture	ITI	17784151	0	1	11829	1	0	next	other	0
1	239	Sound	Stimuli	17795872	0	1			0		other	0
1	240	Picture	ITI	17826636	0	1	10330	1	0	next	other	0
1	241	Sound	Stimuli	17836827	0	1			0		other	0
1	242	Picture	ITI	17869121	0	1	13995	1	0	next	other	0
1	243	Sound	Stimuli	17883082	0	1			0		other	0
1	244	Picture	ITI	17917271	0	1	10330	1	0	next	other	0
1	245	Sound	Stimuli	17927532	0	1			0		other	0
1	246	Picture	ITI	17962589	0	1	11163	1	0	next	other	0
1	247	Sound	Stimuli	17973660	0	1			0		other	0
1	248	Picture	ITI	18007906	0	1	10330	1	0	next	other	0
1	249	Sound	Stimuli	18018188	0	1			0		other	0
1	250	Picture	ITI	18053224	0	1	15161	1	0	next	other	0
1	251	Sound	Stimuli	18068325	0	1			0		other	0
1	252	Picture	ITI	18099874	0	1	12496	1	0	next	other	0
1	253	Sound	Stimuli	18112336	0	1			0		other	0
1	254	Picture	ITI	18143859	0	1	11163	1	0	next	other	0
1	255	Sound	Stimuli	18154880	0	1			0		other	0
1	256	Picture	ITI	18190010	0	1	18660	1	0	next	other	0
1	257	Sound	Stimuli	18208611	0	1			0		other	0
1	258	Picture	ITI	18238659	0	1	12996	1	0	next	other	0
1	259	Sound	Stimuli	18251551	0	1			0		other	0
1	260	Picture	ITI	18282311	0	1	15495	1	0	next	other	0
1	261	Sound	Stimuli	18297702	0	1			0		other	0
1	262	Picture	ITI	18330128	0	1	12496	1	0	next	other	0
1	263	Sound	Stimuli	18342439	0	1			0		other	0
1	264	Picture	ITI	18377611	0	1	15661	1	0	next	other	0
1	265	Sound	Stimuli	18393142	0	1			0		other	0
1	266	Picture	ITI	18425594	0	1	19826	1	0	next	other	0
1	267	Sound	Stimuli	18445276	0	1			0		other	0
1	268	Picture	ITI	18476077	0	1	18494	1	0	next	other	0
1	269	Sound	Stimuli	18494498	0	1			0		other	0
1	270	Picture	ITI	18529558	0	1	12829	1	0	next	other	0
1	271	Sound	Stimuli	18542340	0	1			0		other	0
1	272	Picture	ITI	18574709	0	1	11329	1	0	next	other	0
1	273	Sound	Stimuli	18585951	0	1			0		other	0
1	274	Picture	ITI	18616028	0	1	12496	1	0	next	other	0
1	275	Sound	Stimuli	18628359	0	1			0		other	0
1	276	Picture	ITI	18660013	0	1	12829	1	0	next	other	0
1	277	Sound	Stimuli	18672804	0	1			0		other	0
1	278	Picture	ITI	18703498	0	1	10996	1	0	next	other	0
1	279	Sound	Stimuli	18714409	0	1			0		other	0
1	280	Picture	ITI	18749482	0	1	15994	1	0	next	other	0
1	281	Sound	Stimuli	18765343	0	1			0		other	0
1	282	Picture	ITI	18795466	0	1	15828	1	0	next	other	0
1	283	Sound	Stimuli	18811167	0	1			0		other	0
1	284	Picture	ITI	18841950	0	1	19826	1	0	next	other	0
1	285	Sound	Stimuli	18861651	0	1			0		other	0
1	286	Picture	ITI	18895764	0	1	14328	1	0	next	other	0
1	287	Sound	Stimuli	18909946	0	1			0		other	0
1	288	Picture	ITI	18945080	0	1	15661	1	0	next	other	0
1	288	Response	4	18947405	2325	1
1	289	Sound	Stimuli	18960692	0	1			0		other	0
1	290	Picture	ITI	18995730	0	1	13828	1	0	next	other	0
1	290	Response	3	18995872	142	1
1	290	Response	4	18995872	142	1
1	290	Response	4	18997184	1454	1
1	290	Response	4	18998434	2704	1
1	290	Response	4	18999683	3954	1
1	291	Sound	Stimuli	19009411	0	1			0		other	0
1	292	Picture	ITI	19040881	0	1	10330	1	0	next	other	0
1	293	Sound	Stimuli	19051062	0	1			0		other	0
1	294	Picture	ITI	19081866	0	1	18160	1	0	next	other	0
1	295	Sound	Stimuli	19099998	0	1			0		other	0
1	296	Picture	ITI	19131516	0	1	18160	1	0	next	other	0
1	297	Sound	Stimuli	19149527	0	1			0		other	0
