Subject Number, Block, Trial Number, Dynomometer Response, Duration
32,NA,ITI,NA,1659
32,NA,test,3,NA
32,NA,ITI,NA,1784
32,NA,test,4,NA
32,NA,ITI,NA,1510
32,NA,test,4,NA
32,NA,ITI,NA,1765
32,NA,test,4,NA
32,NA,ITI,NA,1578
32,NA,test,3,NA
32,NA,ITI,NA,1971
32,NA,test,4,NA
32,NA,ITI,NA,1537
32,NA,test,4,NA
32,NA,ITI,NA,1808
32,NA,test,4,NA
32,NA,ITI,NA,1283
32,NA,test,4,NA
32,NA,ITI,NA,1258
32,NA,test,4,NA
32,NA,ITI,NA,1332
32,NA,test,4,NA
32,NA,ITI,NA,1976
32,NA,test,4,NA
32,NA,ITI,NA,1272
32,NA,test,3,NA
32,NA,ITI,NA,1518
32,NA,test,3,NA
32,NA,ITI,NA,1384
32,NA,test,4,NA
32,NA,ITI,NA,1135
32,NA,test,4,NA
32,NA,ITI,NA,1045
32,NA,test,4,NA
32,NA,ITI,NA,1487
32,NA,test,3,NA
32,NA,ITI,NA,1327
32,NA,test,3,NA
32,NA,ITI,NA,1592
32,NA,test,4,NA
32,NA,ITI,NA,1995
32,NA,test,4,NA
32,NA,ITI,NA,1512
32,NA,test,4,NA
32,NA,ITI,NA,1298
32,NA,test,4,NA
32,NA,ITI,NA,1000
